idStar Pred CC EA EC LPV MIRA NOVA RCorB RRab typeIICep Sum per flag
5-106793 RRab 0 0 0 0 0 0 0 1 0 1 0.994785863125359 NonS
5-107972 RRab 0 0 0 0 0 0 0 1 0 1 0.0391764797683675 Sig
5-108101 CC 1 0 0 0 0 0 0 0 0 1 6.94573700860741 NonS
5-108982 EC 0 0 1 0 0 0 0 0 0 1 2.10875211286939 NonS
5-111686 RRab 0 0 0 0 0 0 0 1 0 1 0.0234331700295618 OverS
5-115664 RRab 0 0 0 0 0 0 0 1 0 1 0.0336809940213655 NonS
5-117119 EC 0 0 1 0 0 0 0 0 0 1 1.39778601732345 NonS
5-117663 CC 1 0 0 0 0 0 0 0 0 1 183.890451580985 NonS
5-119448 CC 1 0 0 0 0 0 0 0 0 1 1.54400043308971 OverS
5-119471 CC 1 0 0 0 0 0 0 0 0 1 1.00092967699952 NonS
5-123823 EC 0 0 1 0 0 0 0 0 0 1 3.64855109138142 NonS
5-124808 CC 1 0 0 0 0 0 0 0 0 1 4.97590507293261 NonS
5-125238 RRab 0 0 0 0 0 0 0 1 0 1 0.12384935123289 NonS
5-126540 EC 0 0 1 0 0 0 0 0 0 1 3.99315605341114 NonS
5-127638 EC 0 0 1 0 0 0 0 0 0 1 12.4276099527291 NonS
5-127973 EC 0 0 1 0 0 0 0 0 0 1 1.20671622491821 NonS
5-128337 CC 1 0 0 0 0 0 0 0 0 1 18.70006117702 NonS
5-132489 RRab 0 0 0 0 0 0 0 1 0 1 0.0662322469099641 OverS
5-133679 CC 1 0 0 0 0 0 0 0 0 1 1.37239077749209 NonS
5-133837 CC 1 0 0 0 0 0 0 0 0 1 1.33277980505047 OverS
5-134337 CC 1 0 0 0 0 0 0 0 0 1 6.21251525611434 NonS
5-134546 CC 1 0 0 0 0 0 0 0 0 1 24.3100795301259 NonS
5-135352 CC 1 0 0 0 0 0 0 0 0 1 1.62465113665929 NonS
5-136524 RRab 0 0 0 0 0 0 0 1 0 1 0.0221842501612727 OverS
5-136626 EC 0 0 1 0 0 0 0 0 0 1 2.68884350094521 NonS
5-137110 RRab 0 0 0 0 0 0 0 1 0 1 0.0237394426767828 NonS
5-137269 CC 1 0 0 0 0 0 0 0 0 1 8.76038901986521 NonS
5-137459 EC 0 0 1 0 0 0 0 0 0 1 1.02773834141172 NonS
5-140315 EC 0 0 1 0 0 0 0 0 0 1 13.2299752544903 NonS
5-140959 EC 0 0 1 0 0 0 0 0 0 1 1.58371853616456 NonS
5-141469 EC 0 0 1 0 0 0 0 0 0 1 1.45394786896624 NonS
5-144346 EC 0 0 1 0 0 0 0 0 0 1 1.06240224534473 NonS
5-145426 EC 0 0 1 0 0 0 0 0 0 1 4.78314689264428 NonS
5-147781 RRab 0 0 0 0 0 0 0 1 0 1 0.0755042683793342 OverS
5-147860 CC 1 0 0 0 0 0 0 0 0 1 2.03168994980922 NonS
5-148755 CC 1 0 0 0 0 0 0 0 0 1 1.33023690999321 NonS
5-149490 RRab 0 0 0 0 0 0 0 1 0 1 0.0204249368145827 OverS
5-149917 CC 1 0 0 0 0 0 0 0 0 1 1.41574465462746 OverS
5-151256 CC 1 0 0 0 0 0 0 0 0 1 2.36363048304607 NonS
5-155252 CC 1 0 0 0 0 0 0 0 0 1 1.08648400134641 NonS
5-155713 CC 1 0 0 0 0 0 0 0 0 1 1.25395051686008 NonS
5-156585 EC 0 0 1 0 0 0 0 0 0 1 1.3396172663878 NonS
5-156635 CC 1 0 0 0 0 0 0 0 0 1 10.1116435295739 NonS
5-156905 RRab 0 0 0 0 0 0 0 1 0 1 0.0269490272334972 NonS
5-158684 CC 1 0 0 0 0 0 0 0 0 1 2.54381613332214 NonS
5-160250 EC 0 0 1 0 0 0 0 0 0 1 1.83120976672472 NonS
5-162355 CC 1 0 0 0 0 0 0 0 0 1 1.01710036143044 NonS
5-162597 RRab 0 0 0 0 0 0 0 1 0 1 0.164901889621781 OverS
5-162729 EC 0 0 1 0 0 0 0 0 0 1 1.39412642466672 NonS
5-171279 RRab 0 0 0 0 0 0 0 1 0 1 0.0320505394785177 OverS
5-174028 EC 0 0 1 0 0 0 0 0 0 1 2.24314459332189 NonS
5-179911 CC 1 0 0 0 0 0 0 0 0 1 4.97104398109164 NonS
5-182703 CC 1 0 0 0 0 0 0 0 0 1 6.64847087762836 NonS
5-185952 CC 1 0 0 0 0 0 0 0 0 1 3.37639993473971 NonS
5-188911 EC 0 0 1 0 0 0 0 0 0 1 1.00071455149923 NonS
5-191866 EC 0 0 1 0 0 0 0 0 0 1 1.03447146936706 NonS
5-195916 CC 1 0 0 0 0 0 0 0 0 1 4.45255330704563 NonS
5-196469 CC 1 0 0 0 0 0 0 0 0 1 1.63268820350666 NonS
5-196713 RRab 0 0 0 0 0 0 0 1 0 1 0.059371721506777 OverS
5-197786 RRab 0 0 0 0 0 0 0 1 0 1 0.0289595079987186 NonS
5-200971 CC 1 0 0 0 0 0 0 0 0 1 1.05638585682242 NonS
5-201187 EC 0 0 1 0 0 0 0 0 0 1 16.2477690902555 NonS
5-206011 RRab 0 0 0 0 0 0 0 1 0 1 0.199557944946451 Sig
5-206854 CC 1 0 0 0 0 0 0 0 0 1 5.55358380870183 NonS
5-208134 RRab 0 0 0 0 0 0 0 1 0 1 0.0279719992494138 NonS
5-209371 EC 0 0 1 0 0 0 0 0 0 1 1.3981354151043 NonS
5-209687 EC 0 0 1 0 0 0 0 0 0 1 1.15360841058769 NonS
5-210176 CC 1 0 0 0 0 0 0 0 0 1 9.30529360004821 NonS
5-210581 RRab 0 0 0 0 0 0 0 1 0 1 0.258343034326524 NonS
5-213040 CC 1 0 0 0 0 0 0 0 0 1 24.3100795301259 NonS
5-213170 CC 1 0 0 0 0 0 0 0 0 1 6.34105005451671 Sig
5-213370 CC 1 0 0 0 0 0 0 0 0 1 3.68334538335242 NonS
5-216412 EC 0 0 1 0 0 0 0 0 0 1 7.11469119970365 NonS
5-219176 RRab 0 0 0 0 0 0 0 1 0 1 0.997848313191419 NonS
5-219782 CC 1 0 0 0 0 0 0 0 0 1 2.54223053909814 NonS
5-219856 EC 0 0 1 0 0 0 0 0 0 1 1.70896868401588 NonS
5-220429 EC 0 0 1 0 0 0 0 0 0 1 1.00247750639695 NonS
5-220801 EA 0 1 0 0 0 0 0 0 0 1 19.4480636241008 NonS
5-221885 CC 1 0 0 0 0 0 0 0 0 1 31.3746218478735 NonS
5-222094 RRab 0 0 0 0 0 0 0 1 0 1 0.0263361309887038 OverS
5-224777 RRab 0 0 0 0 0 0 0 1 0 1 0.0345794164921506 OverS
5-226461 CC 1 0 0 0 0 0 0 0 0 1 1.34778305121147 NonS
5-229829 EC 0 0 1 0 0 0 0 0 0 1 74.8002447080798 NonS
5-232314 CC 1 0 0 0 0 0 0 0 0 1 1.17929953433642 NonS
5-232945 CC 1 0 0 0 0 0 0 0 0 1 1.89922496329109 NonS
5-233323 RRab 0 0 0 0 0 0 0 1 0 1 0.0210133931008662 NonS
5-233710 RRab 0 0 0 0 0 0 0 1 0 1 0.0684501746589496 NonS
5-235567 CC 1 0 0 0 0 0 0 0 0 1 2.53891170027425 NonS
5-236583 CC 1 0 0 0 0 0 0 0 0 1 1.38707240979969 NonS
5-236831 CC 1 0 0 0 0 0 0 0 0 1 6.45229654670121 NonS
5-240878 CC 1 0 0 0 0 0 0 0 0 1 2.74023607578581 NonS
5-243394 RRab 0 0 0 0 0 0 0 1 0 1 0.0423783412003714 Sig
5-252037 EC 0 0 1 0 0 0 0 0 0 1 1.45113662867167 NonS
5-255465 EC 0 0 1 0 0 0 0 0 0 1 27.1982899539342 NonS
5-256070 EC 0 0 1 0 0 0 0 0 0 1 1.82242348929914 NonS
5-258027 CC 1 0 0 0 0 0 0 0 0 1 6.21343885754018 NonS
5-260817 CC 1 0 0 0 0 0 0 0 0 1 5.38727524213317 NonS
5-261095 EC 0 0 1 0 0 0 0 0 0 1 1.13671324021512 NonS
5-261523 RRab 0 0 0 0 0 0 0 1 0 1 0.0565008098698161 NonS
5-262052 CC 1 0 0 0 0 0 0 0 0 1 36.5996210714802 NonS
5-263492 RRab 0 0 0 0 0 0 0 1 0 1 0.994761372872783 NonS
5-266055 CC 1 0 0 0 0 0 0 0 0 1 2.88229547932578 NonS
5-270791 CC 1 0 0 0 0 0 0 0 0 1 4.44103280936896 NonS
5-277065 CC 1 0 0 0 0 0 0 0 0 1 23.4526252791946 NonS
5-277652 EA 0 1 0 0 0 0 0 0 0 1 4.95049214468721 NonS
5-279498 EC 0 0 1 0 0 0 0 0 0 1 1.82261647512933 NonS
5-279951 EC 0 0 1 0 0 0 0 0 0 1 1.13931245601059 NonS
5-281753 EC 0 0 1 0 0 0 0 0 0 1 1.00104738470768 NonS
5-283316 RRab 0 0 0 0 0 0 0 1 0 1 0.0207419462299234 NonS
5-285091 EC 0 0 1 0 0 0 0 0 0 1 1.00103675329877 NonS
5-285135 CC 1 0 0 0 0 0 0 0 0 1 1.23873016714018 NonS
5-285467 RRab 0 0 0 0 0 0 0 1 0 1 0.996746585139097 NonS
5-287834 RRab 0 0 0 0 0 0 0 1 0 1 0.0203512864045498 OverS
5-289906 CC 1 0 0 0 0 0 0 0 0 1 6.25325323539437 NonS
5-291027 CC 1 0 0 0 0 0 0 0 0 1 2.05417988213929 OverS
5-292118 CC 1 0 0 0 0 0 0 0 0 1 14.1011596753548 NonS
5-293114 EC 0 0 1 0 0 0 0 0 0 1 1.45767389806825 NonS
5-294212 EC 0 0 1 0 0 0 0 0 0 1 1.12351609613523 NonS
5-296620 EC 0 0 1 0 0 0 0 0 0 1 1.80720582619472 NonS
5-299522 CC 1 0 0 0 0 0 0 0 0 1 1.21829520628036 OverS
5-301119 CC 1 0 0 0 0 0 0 0 0 1 1.41543403377735 NonS
5-305077 CC 1 0 0 0 0 0 0 0 0 1 1.00092967699952 Sig
5-307052 CC 1 0 0 0 0 0 0 0 0 1 1.35494581864568 NonS
5-308024 CC 1 0 0 0 0 0 0 0 0 1 8.12388454512773 NonS
5-308386 CC 1 0 0 0 0 0 0 0 0 1 8.90052830118802 NonS
5-308655 CC 1 0 0 0 0 0 0 0 0 1 24.3314065349947 NonS
5-309735 EC 0 0 1 0 0 0 0 0 0 1 1.06143932067417 NonS
5-310001 RRab 0 0 0 0 0 0 0 1 0 1 0.199437758483563 OverS
5-310334 EC 0 0 1 0 0 0 0 0 0 1 3.81334580864721 NonS
5-311988 RRab 0 0 0 0 0 0 0 1 0 1 0.142513719152617 OverS
5-313951 CC 1 0 0 0 0 0 0 0 0 1 1.11855505827849 NonS
5-316705 CC 1 0 0 0 0 0 0 0 0 1 1.79305951170877 NonS
5-316995 RRab 0 0 0 0 0 0 0 1 0 1 0.0442225071738414 NonS
5-317075 EC 0 0 1 0 0 0 0 0 0 1 1.21626414159479 NonS
5-317446 RRab 0 0 0 0 0 0 0 1 0 1 0.0203329809261969 NonS
5-320844 CC 1 0 0 0 0 0 0 0 0 1 1.0675938085977 NonS
5-320962 RCorB 0 0 0 0 0 0 1 0 0 1 0 FALSE
5-324575 RRab 0 0 0 0 0 0 0 1 0 1 0.999232382108017 Sig
5-326115 RRab 0 0 0 0 0 0 0 1 0 1 0.711033138048933 OverS
5-326917 CC 1 0 0 0 0 0 0 0 0 1 3.96090908841156 NonS
5-327823 EC 0 0 1 0 0 0 0 0 0 1 1.18784251045772 NonS
5-327826 EC 0 0 1 0 0 0 0 0 0 1 9.57130422340199 NonS
5-329471 RRab 0 0 0 0 0 0 0 1 0 1 0.0313963959760832 OverS
5-333555 EC 0 0 1 0 0 0 0 0 0 1 1.85750368902586 NonS
5-335040 CC 1 0 0 0 0 0 0 0 0 1 1.06557678450666 Sig
5-336620 EC 0 0 1 0 0 0 0 0 0 1 1.10815177345303 NonS
5-338580 CC 1 0 0 0 0 0 0 0 0 1 6.33662994519963 NonS
5-339305 CC 1 0 0 0 0 0 0 0 0 1 2.72381843474801 NonS
5-342049 CC 1 0 0 0 0 0 0 0 0 1 12.3416410457037 NonS
5-342517 EC 0 0 1 0 0 0 0 0 0 1 4.21750422573878 NonS
5-342903 EC 0 0 1 0 0 0 0 0 0 1 1.00092967699952 Sig
5-343023 CC 1 0 0 0 0 0 0 0 0 1 1.81927629785788 NonS
5-345185 CC 1 0 0 0 0 0 0 0 0 1 15.0856804592084 NonS
5-346325 CC 1 0 0 0 0 0 0 0 0 1 2.64930232957095 OverS
5-350283 EC 0 0 1 0 0 0 0 0 0 1 4.50860370603504 NonS
5-351135 CC 1 0 0 0 0 0 0 0 0 1 1.0462239865492 NonS
5-355583 RRab 0 0 0 0 0 0 0 1 0 1 0.0251487917344705 NonS
5-356021 RRab 0 0 0 0 0 0 0 1 0 1 0.199456868090068 Sig
5-356467 RRab 0 0 0 0 0 0 0 1 0 1 0.0534270814074896 NonS
5-358229 RRab 0 0 0 0 0 0 0 1 0 1 0.332108487693901 Sig
5-359525 CC 1 0 0 0 0 0 0 0 0 1 1.83494912053718 NonS
5-360713 RRab 0 0 0 0 0 0 0 1 0 1 0.0225708780473049 NonS
5-367456 RRab 0 0 0 0 0 0 0 1 0 1 0.0267935022719581 NonS
5-368111 CC 1 0 0 0 0 0 0 0 0 1 12.7111526954907 NonS
5-368560 CC 1 0 0 0 0 0 0 0 0 1 74.8002447080798 Sig
5-369257 EC 0 0 1 0 0 0 0 0 0 1 2.20744167557126 NonS
5-372273 EC 0 0 1 0 0 0 0 0 0 1 1.4603797141519 NonS
5-374521 EC 0 0 1 0 0 0 0 0 0 1 1.33590230749114 NonS
5-377296 CC 1 0 0 0 0 0 0 0 0 1 1.07447865326524 NonS
5-377441 EA 0 1 0 0 0 0 0 0 0 1 1.19184262292156 NonS
5-377674 CC 1 0 0 0 0 0 0 0 0 1 1.27028501790338 NonS
5-380161 EC 0 0 1 0 0 0 0 0 0 1 6.45645284625909 NonS
5-385293 LPV 0 0 0 1 0 0 0 0 0 1 211.136739065738 NonS
5-393685 RRab 0 0 0 0 0 0 0 1 0 1 0.03023218707597 NonS
5-394025 EC 0 0 1 0 0 0 0 0 0 1 1.62211700989953 NonS
5-395390 RRab 0 0 0 0 0 0 0 1 0 1 0.0266072860931974 NonS
5-397013 RRab 0 0 0 0 0 0 0 1 0 1 0.0452469955425545 NonS
5-397628 EC 0 0 1 0 0 0 0 0 0 1 2.01534338073583 NonS
5-398801 EC 0 0 1 0 0 0 0 0 0 1 1.18674215576393 NonS
5-398868 EC 0 0 1 0 0 0 0 0 0 1 4.73188895963522 NonS
5-400372 EC 0 0 1 0 0 0 0 0 0 1 1.81879869734985 NonS
5-402114 RRab 0 0 0 0 0 0 0 1 0 1 0.0201244462630002 NonS
5-402947 RRab 0 0 0 0 0 0 0 1 0 1 0.0214326173294625 NonS
5-404300 CC 1 0 0 0 0 0 0 0 0 1 3.08612160574124 NonS
5-405071 RRab 0 0 0 0 0 0 0 1 0 1 0.0478388875281583 NonS
5-410670 RRab 0 0 0 0 0 0 0 1 0 1 0.0512856886665681 NonS
5-412675 RRab 0 0 0 0 0 0 0 1 0 1 0.0804214478275909 NonS
5-416361 EC 0 0 1 0 0 0 0 0 0 1 1.44227805161557 NonS
5-421746 RRab 0 0 0 0 0 0 0 1 0 1 0.0594694469236064 NonS
5-422226 CC 1 0 0 0 0 0 0 0 0 1 1.28539746358895 NonS
5-424328 RRab 0 0 0 0 0 0 0 1 0 1 0.19324343377573 NonS
5-424837 CC 1 0 0 0 0 0 0 0 0 1 1.17381049024171 NonS
5-426582 RRab 0 0 0 0 0 0 0 1 0 1 0.044557105758261 OverS
5-429251 RRab 0 0 0 0 0 0 0 1 0 1 0.332412240746537 NonS
5-432314 CC 1 0 0 0 0 0 0 0 0 1 1.11822881385876 NonS
5-434735 CC 1 0 0 0 0 0 0 0 0 1 1.00041479547843 NonS
5-435079 RRab 0 0 0 0 0 0 0 1 0 1 0.0425224410182367 NonS
5-435977 RRab 0 0 0 0 0 0 0 1 0 1 0.037084746141094 NonS
5-436176 RRab 0 0 0 0 0 0 0 1 0 1 0.998418583802462 NonS
5-441369 RRab 0 0 0 0 0 0 0 1 0 1 0.0210015481400179 NonS
5-441464 RRab 0 0 0 0 0 0 0 1 0 1 0.0498989581418846 NonS
5-444124 CC 1 0 0 0 0 0 0 0 0 1 1.7897158153504 NonS
5-444418 CC 1 0 0 0 0 0 0 0 0 1 54.681483792008 NonS
5-445450 RRab 0 0 0 0 0 0 0 1 0 1 0.0629237358432322 NonS
5-446284 CC 1 0 0 0 0 0 0 0 0 1 2.20021873097209 NonS
5-448146 CC 1 0 0 0 0 0 0 0 0 1 1.08245770948762 Sig
5-450752 CC 1 0 0 0 0 0 0 0 0 1 1.2506793327396 NonS
5-451864 CC 1 0 0 0 0 0 0 0 0 1 1.09013809552134 NonS
5-456360 RRab 0 0 0 0 0 0 0 1 0 1 0.0495812332175251 Sig
5-457827 RRab 0 0 0 0 0 0 0 1 0 1 0.137180388122316 Sig
5-460143 EC 0 0 1 0 0 0 0 0 0 1 8.80002878918586 NonS
5-460603 CC 1 0 0 0 0 0 0 0 0 1 13.2299752544903 NonS
5-460777 RRab 0 0 0 0 0 0 0 1 0 1 0.0220575865722925 NonS
5-461949 RRab 0 0 0 0 0 0 0 1 0 1 0.0630122155308846 NonS
5-462250 CC 1 0 0 0 0 0 0 0 0 1 2.64466690046295 NonS
5-463880 CC 1 0 0 0 0 0 0 0 0 1 1.00974251067306 NonS
5-463884 CC 1 0 0 0 0 0 0 0 0 1 34.7286850430371 NonS
5-466286 RRab 0 0 0 0 0 0 0 1 0 1 0.0243085602451106 NonS
5-466479 CC 1 0 0 0 0 0 0 0 0 1 100.05205176631 OverS
5-467408 CC 1 0 0 0 0 0 0 0 0 1 16.2734912903526 NonS
5-468636 EC 0 0 1 0 0 0 0 0 0 1 1.14535121461135 NonS
5-469464 CC 1 0 0 0 0 0 0 0 0 1 1.00927799989563 NonS
5-473809 RRab 0 0 0 0 0 0 0 1 0 1 0.390824323900048 OverS
5-477555 EC 0 0 1 0 0 0 0 0 0 1 1.0005205176631 NonS
5-481235 CC 1 0 0 0 0 0 0 0 0 1 1.9141794905611 NonS
5-483475 CC 1 0 0 0 0 0 0 0 0 1 1.08362081073061 NonS
5-483896 EC 0 0 1 0 0 0 0 0 0 1 3.37639993473971 NonS
5-484963 CC 1 0 0 0 0 0 0 0 0 1 6.05990135901051 NonS
5-486774 CC 1 0 0 0 0 0 0 0 0 1 3.03857157331101 NonS
5-486824 RRab 0 0 0 0 0 0 0 1 0 1 0.166218439548835 OverS
5-487868 CC 1 0 0 0 0 0 0 0 0 1 6.5702917648989 NonS
5-489428 EC 0 0 1 0 0 0 0 0 0 1 1.62958611897193 NonS
5-491651 EC 0 0 1 0 0 0 0 0 0 1 4.21655134889428 NonS
5-498177 CC 1 0 0 0 0 0 0 0 0 1 3.02705252159218 NonS
5-498709 EC 0 0 1 0 0 0 0 0 0 1 5.02533943775213 NonS
5-499108 CC 1 0 0 0 0 0 0 0 0 1 1.51464669969632 NonS
5-499523 CC 1 0 0 0 0 0 0 0 0 1 1.19021197209919 NonS
5-499797 EC 0 0 1 0 0 0 0 0 0 1 1.41543403377735 NonS
5-505075 CC 1 0 0 0 0 0 0 0 0 1 13.5213567338959 NonS
5-506676 EC 0 0 1 0 0 0 0 0 0 1 1.09504862748315 NonS
5-506800 RRab 0 0 0 0 0 0 0 1 0 1 0.0623132062660992 NonS
5-507960 RRab 0 0 0 0 0 0 0 1 0 1 0.0532465610919452 NonS
5-508163 EC 0 0 1 0 0 0 0 0 0 1 1.26945585013713 NonS
5-509878 CC 1 0 0 0 0 0 0 0 0 1 1.03667716546379 NonS
5-510775 CC 1 0 0 0 0 0 0 0 0 1 55.9114406929379 NonS
5-511072 EC 0 0 1 0 0 0 0 0 0 1 1.18725306000017 NonS
5-512839 CC 1 0 0 0 0 0 0 0 0 1 1.0040301303098 NonS
5-515198 CC 1 0 0 0 0 0 0 0 0 1 1.0005205176631 NonS
5-515888 CC 1 0 0 0 0 0 0 0 0 1 13.2013123858326 Sig
5-515933 EC 0 0 1 0 0 0 0 0 0 1 1.1433311948325 NonS
5-516587 RRab 0 0 0 0 0 0 0 1 0 1 0.0212912468652231 NonS
5-517781 CC 1 0 0 0 0 0 0 0 0 1 2.01468814473587 NonS
5-519686 RRab 0 0 0 0 0 0 0 1 0 1 0.0875193348207508 OverS
5-520230 CC 1 0 0 0 0 0 0 0 0 1 19.2555085387136 Sig
5-521388 CC 1 0 0 0 0 0 0 0 0 1 149.60048941616 NonS
5-522670 RRab 0 0 0 0 0 0 0 1 0 1 0.0240315615617599 OverS
5-523763 EC 0 0 1 0 0 0 0 0 0 1 3.32532462171762 NonS
5-523976 RRab 0 0 0 0 0 0 0 1 0 1 0.0595206102378149 OverS
5-527890 RRab 0 0 0 0 0 0 0 1 0 1 0.0407793160640388 NonS
5-529305 CC 1 0 0 0 0 0 0 0 0 1 1.22915326263273 NonS
5-529489 RRab 0 0 0 0 0 0 0 1 0 1 0.0291888833470407 NonS
5-530086 EC 0 0 1 0 0 0 0 0 0 1 1.49946519846575 NonS
5-530894 CC 1 0 0 0 0 0 0 0 0 1 15.0129955215925 Sig
5-530945 CC 1 0 0 0 0 0 0 0 0 1 1.71066207918832 NonS
5-534118 CC 1 0 0 0 0 0 0 0 0 1 1.62646841980992 NonS
5-537182 RRab 0 0 0 0 0 0 0 1 0 1 0.26417765076669 NonS
5-537972 RRab 0 0 0 0 0 0 0 1 0 1 0.0641554127877578 OverS
5-539131 CC 1 0 0 0 0 0 0 0 0 1 4.86482676140171 NonS
5-539772 RRab 0 0 0 0 0 0 0 1 0 1 0.100913572146642 NonS
5-544558 RRab 0 0 0 0 0 0 0 1 0 1 0.0352920093787904 OverS
5-546463 EC 0 0 1 0 0 0 0 0 0 1 3.73283370904045 NonS
5-548148 CC 1 0 0 0 0 0 0 0 0 1 8.03235608198457 NonS
5-549316 RRab 0 0 0 0 0 0 0 1 0 1 0.103780547760955 OverS
5-551072 EC 0 0 1 0 0 0 0 0 0 1 5.49380328364428 NonS
5-551912 CC 1 0 0 0 0 0 0 0 0 1 2.53326451226223 NonS
5-553220 CC 1 0 0 0 0 0 0 0 0 1 1.86284134330467 NonS
5-554245 CC 1 0 0 0 0 0 0 0 0 1 6.11574327801911 NonS
5-555653 RRab 0 0 0 0 0 0 0 1 0 1 0.0600372251189359 OverS
5-556470 RRab 0 0 0 0 0 0 0 1 0 1 0.05710319288088 NonS
5-557876 EC 0 0 1 0 0 0 0 0 0 1 1.0727928801128 NonS
5-559925 CC 1 0 0 0 0 0 0 0 0 1 1.18737600472198 NonS
5-562148 RRab 0 0 0 0 0 0 0 1 0 1 0.0321112906352039 NonS
5-562173 EC 0 0 1 0 0 0 0 0 0 1 1.25117653018689 NonS
5-564640 RRab 0 0 0 0 0 0 0 1 0 1 0.518661409118653 NonS
5-567150 RRab 0 0 0 0 0 0 0 1 0 1 0.0203485398161313 NonS
5-568296 RRab 0 0 0 0 0 0 0 1 0 1 0.0254462548072706 NonS
5-568753 RRab 0 0 0 0 0 0 0 1 0 1 0.0314958599859117 NonS
5-569107 RRab 0 0 0 0 0 0 0 1 0 1 0.0350355496049552 NonS
5-571606 LPV 0 0 0 1 0 0 0 0 0 1 167.173137800895 NonS
5-574288 EC 0 0 1 0 0 0 0 0 0 1 2.04288145324299 NonS
5-574448 RRab 0 0 0 0 0 0 0 1 0 1 0.0255840925199238 OverS
5-579409 RRab 0 0 0 0 0 0 0 1 0 1 0.0389561196724972 NonS
5-582008 EC 0 0 1 0 0 0 0 0 0 1 8.13726511468651 NonS
5-582347 CC 1 0 0 0 0 0 0 0 0 1 1.22134521916954 NonS
5-583206 RRab 0 0 0 0 0 0 0 1 0 1 0.0209149073464718 OverS
5-583242 EC 0 0 1 0 0 0 0 0 0 1 1.18369224735854 NonS
5-583405 CC 1 0 0 0 0 0 0 0 0 1 2.53229995105479 NonS
5-585421 CC 1 0 0 0 0 0 0 0 0 1 24.7582733163104 NonS
5-587512 EC 0 0 1 0 0 0 0 0 0 1 8.31113830089776 NonS
5-589468 RRab 0 0 0 0 0 0 0 1 0 1 0.021242950301062 OverS
5-592322 EC 0 0 1 0 0 0 0 0 0 1 2.11125661975872 NonS
5-592835 CC 1 0 0 0 0 0 0 0 0 1 1.18663482119843 NonS
5-593584 RRab 0 0 0 0 0 0 0 1 0 1 0.0285756167632741 NonS
5-595938 EC 0 0 1 0 0 0 0 0 0 1 1.67630311377379 NonS
5-601327 EC 0 0 1 0 0 0 0 0 0 1 1.83523404771442 NonS
5-602346 RRab 0 0 0 0 0 0 0 1 0 1 0.0206821570265186 NonS
5-602428 CC 1 0 0 0 0 0 0 0 0 1 14.1956668789057 NonS
5-603749 CC 1 0 0 0 0 0 0 0 0 1 2.90703492139025 NonS
5-604641 CC 1 0 0 0 0 0 0 0 0 1 1.00041479547843 NonS
5-604849 EC 0 0 1 0 0 0 0 0 0 1 43.2042950809065 NonS
5-605413 CC 1 0 0 0 0 0 0 0 0 1 1.00041479547843 NonS
5-608795 CC 1 0 0 0 0 0 0 0 0 1 1.16482168110287 NonS
5-608855 EC 0 0 1 0 0 0 0 0 0 1 2.29576094358283 NonS
5-608927 RRab 0 0 0 0 0 0 0 1 0 1 0.488650131242968 NonS
5-609157 EC 0 0 1 0 0 0 0 0 0 1 2.02605771665876 NonS
5-609531 RRab 0 0 0 0 0 0 0 1 0 1 0.0259251695655005 NonS
5-610105 CC 1 0 0 0 0 0 0 0 0 1 1.09876065672886 NonS
5-610272 CC 1 0 0 0 0 0 0 0 0 1 1.06362496921044 NonS
5-613109 CC 1 0 0 0 0 0 0 0 0 1 1.59149456825702 NonS
5-613368 EC 0 0 1 0 0 0 0 0 0 1 4.77061953403239 NonS
5-613931 CC 1 0 0 0 0 0 0 0 0 1 1.13709563634054 NonS
5-614154 CC 1 0 0 0 0 0 0 0 0 1 30.3133116224975 NonS
5-615179 RRab 0 0 0 0 0 0 0 1 0 1 0.0361176932762709 Sig
5-616286 CC 1 0 0 0 0 0 0 0 0 1 4.51231174573103 NonS
5-617548 EA 0 1 0 0 0 0 0 0 0 1 2.03097113628193 NonS
5-617752 RRab 0 0 0 0 0 0 0 1 0 1 0.0718927835852011 OverS
5-618280 CC 1 0 0 0 0 0 0 0 0 1 114.400374259416 NonS
5-619285 RRab 0 0 0 0 0 0 0 1 0 1 0.0210342875869706 NonS
5-619667 RRab 0 0 0 0 0 0 0 1 0 1 0.0902378601712173 Sig
5-619876 EA 0 1 0 0 0 0 0 0 0 1 1.25553521265987 NonS
5-621632 CC 1 0 0 0 0 0 0 0 0 1 4.80047723121184 NonS
5-625471 CC 1 0 0 0 0 0 0 0 0 1 1.11834753445088 NonS
5-626149 CC 1 0 0 0 0 0 0 0 0 1 1.20718704570253 NonS
5-626324 CC 1 0 0 0 0 0 0 0 0 1 3.92271598281131 NonS
5-627049 EC 0 0 1 0 0 0 0 0 0 1 1.00116404738408 NonS
5-627227 CC 1 0 0 0 0 0 0 0 0 1 1.00144508877965 NonS
5-627470 EC 0 0 1 0 0 0 0 0 0 1 6.8360762669511 NonS
5-627932 CC 1 0 0 0 0 0 0 0 0 1 8.20477662226564 NonS
5-628341 EC 0 0 1 0 0 0 0 0 0 1 1.97101125923819 NonS
5-630303 CC 1 0 0 0 0 0 0 0 0 1 24.3100795301259 Sig
5-633124 EC 0 0 1 0 0 0 0 0 0 1 2.15610461464532 NonS
5-634822 CC 1 0 0 0 0 0 0 0 0 1 1.03723005995204 NonS
5-636809 CC 1 0 0 0 0 0 0 0 0 1 1.08369198281657 NonS
5-637461 CC 1 0 0 0 0 0 0 0 0 1 1.14265943737372 NonS
